order_details_id,order_id,pizza_id,quantity,orders_date,orders_time
26928,11849,spinach_fet_m,1,17/7/2015,4:36:57 PM
26929,11850,brie_carre_s,1,17/7/2015,5:04:25 PM
26930,11850,soppressata_l,1,17/7/2015,5:04:25 PM
26931,11851,bbq_ckn_l,1,17/7/2015,5:08:21 PM
26932,11851,ckn_alfredo_l,1,17/7/2015,5:08:21 PM
26933,11851,ckn_pesto_s,1,17/7/2015,5:08:21 PM
26934,11852,bbq_ckn_m,1,17/7/2015,5:30:22 PM
26935,11852,ital_cpcllo_l,1,17/7/2015,5:30:22 PM
26936,11852,pepperoni_m,1,17/7/2015,5:30:22 PM
26937,11852,thai_ckn_l,1,17/7/2015,5:30:22 PM
26938,11853,hawaiian_l,1,17/7/2015,5:35:40 PM
26939,11853,prsc_argla_l,1,17/7/2015,5:35:40 PM
26940,11854,the_greek_xl,1,17/7/2015,5:40:21 PM
26941,11855,cali_ckn_m,1,17/7/2015,6:08:40 PM
26942,11855,ital_veggie_m,1,17/7/2015,6:08:40 PM
26943,11855,mexicana_l,1,17/7/2015,6:08:40 PM
26944,11855,the_greek_xl,1,17/7/2015,6:08:40 PM
26945,11856,cali_ckn_s,1,17/7/2015,6:08:42 PM
26946,11856,ital_supr_l,1,17/7/2015,6:08:42 PM
26947,11856,spinach_supr_m,1,17/7/2015,6:08:42 PM
26948,11857,cali_ckn_m,1,17/7/2015,6:09:57 PM
26949,11858,classic_dlx_s,1,17/7/2015,6:10:56 PM
26950,11858,pepperoni_m,1,17/7/2015,6:10:56 PM
26951,11858,prsc_argla_l,1,17/7/2015,6:10:56 PM
26952,11859,ital_cpcllo_l,1,17/7/2015,6:30:15 PM
26953,11859,veggie_veg_l,1,17/7/2015,6:30:15 PM
26954,11860,peppr_salami_l,1,17/7/2015,6:44:59 PM
26955,11861,bbq_ckn_m,1,17/7/2015,6:47:11 PM
26956,11862,bbq_ckn_m,1,17/7/2015,7:00:42 PM
26957,11862,southw_ckn_l,1,17/7/2015,7:00:42 PM
26958,11862,southw_ckn_m,1,17/7/2015,7:00:42 PM
26959,11862,spinach_fet_s,1,17/7/2015,7:00:42 PM
26960,11863,classic_dlx_m,1,17/7/2015,7:04:51 PM
26961,11864,bbq_ckn_s,1,17/7/2015,7:13:43 PM
26962,11864,hawaiian_s,1,17/7/2015,7:13:43 PM
26963,11865,ital_cpcllo_l,1,17/7/2015,7:24:53 PM
26964,11866,bbq_ckn_m,1,17/7/2015,7:47:50 PM
26965,11866,five_cheese_l,1,17/7/2015,7:47:50 PM
26966,11867,peppr_salami_m,1,17/7/2015,8:10:17 PM
26967,11867,thai_ckn_l,1,17/7/2015,8:10:17 PM
26968,11868,green_garden_m,1,17/7/2015,8:15:48 PM
26969,11868,green_garden_s,1,17/7/2015,8:15:48 PM
26970,11868,ital_cpcllo_m,1,17/7/2015,8:15:48 PM
26971,11868,spinach_fet_s,1,17/7/2015,8:15:48 PM
26972,11869,classic_dlx_m,1,17/7/2015,8:17:34 PM
26973,11869,ital_veggie_l,1,17/7/2015,8:17:34 PM
26974,11869,thai_ckn_l,1,17/7/2015,8:17:34 PM
26975,11870,thai_ckn_l,1,17/7/2015,8:27:08 PM
26976,11871,pep_msh_pep_s,1,17/7/2015,8:29:22 PM
26977,11871,pepperoni_l,1,17/7/2015,8:29:22 PM
26978,11872,pepperoni_m,1,17/7/2015,8:46:42 PM
26979,11873,hawaiian_s,1,17/7/2015,8:56:48 PM
26980,11874,calabrese_m,1,17/7/2015,8:56:50 PM
26981,11874,cali_ckn_s,1,17/7/2015,8:56:50 PM
26982,11874,classic_dlx_l,1,17/7/2015,8:56:50 PM
26983,11875,mexicana_m,1,17/7/2015,9:01:20 PM
26984,11875,spinach_fet_m,1,17/7/2015,9:01:20 PM
26985,11875,the_greek_l,1,17/7/2015,9:01:20 PM
26986,11876,bbq_ckn_l,1,17/7/2015,9:02:37 PM
26987,11877,spinach_supr_s,1,17/7/2015,9:04:42 PM
26988,11878,bbq_ckn_m,1,17/7/2015,9:30:34 PM
26989,11878,five_cheese_l,1,17/7/2015,9:30:34 PM
26990,11878,mexicana_l,1,17/7/2015,9:30:34 PM
26991,11879,prsc_argla_l,1,17/7/2015,9:39:11 PM
26992,11880,prsc_argla_l,1,17/7/2015,9:41:26 PM
26993,11881,mexicana_m,1,17/7/2015,9:47:55 PM
26994,11882,green_garden_l,1,17/7/2015,9:49:05 PM
26995,11882,ital_supr_m,1,17/7/2015,9:49:05 PM
26996,11882,peppr_salami_l,1,17/7/2015,9:49:05 PM
26997,11883,sicilian_s,1,17/7/2015,9:50:40 PM
26998,11884,brie_carre_s,1,17/7/2015,9:50:52 PM
26999,11884,five_cheese_l,1,17/7/2015,9:50:52 PM
27000,11884,prsc_argla_s,1,17/7/2015,9:50:52 PM
27001,11885,classic_dlx_s,1,17/7/2015,9:56:46 PM
27002,11885,spicy_ital_l,1,17/7/2015,9:56:46 PM
27003,11886,spinach_fet_l,1,17/7/2015,9:57:33 PM
27004,11887,southw_ckn_s,1,17/7/2015,9:58:33 PM
27005,11887,thai_ckn_m,1,17/7/2015,9:58:33 PM
27006,11888,ital_supr_m,1,17/7/2015,10:00:04 PM
27007,11888,ital_veggie_s,1,17/7/2015,10:00:04 PM
27008,11889,veggie_veg_m,1,17/7/2015,10:03:00 PM
27009,11890,ital_cpcllo_m,1,17/7/2015,10:03:20 PM
27010,11890,ital_veggie_m,1,17/7/2015,10:03:20 PM
27011,11890,pepperoni_l,1,17/7/2015,10:03:20 PM
27012,11891,cali_ckn_l,1,17/7/2015,10:12:43 PM
27013,11892,ckn_alfredo_m,1,17/7/2015,10:20:17 PM
27014,11892,ital_cpcllo_m,1,17/7/2015,10:20:17 PM
27015,11892,ital_veggie_s,1,17/7/2015,10:20:17 PM
27016,11892,veggie_veg_l,1,17/7/2015,10:20:17 PM
27017,11893,peppr_salami_l,1,17/7/2015,11:03:47 PM
27018,11893,southw_ckn_l,1,17/7/2015,11:03:47 PM
27019,11894,napolitana_l,1,18/7/2015,11:48:20 AM
27020,11894,the_greek_s,1,18/7/2015,11:48:20 AM
27021,11895,bbq_ckn_m,1,18/7/2015,12:06:19 PM
27022,11896,brie_carre_s,2,18/7/2015,12:18:57 PM
27023,11896,ckn_pesto_s,1,18/7/2015,12:18:57 PM
27024,11896,four_cheese_m,1,18/7/2015,12:18:57 PM
27025,11896,ital_cpcllo_l,1,18/7/2015,12:18:57 PM
27026,11896,mediterraneo_m,1,18/7/2015,12:18:57 PM
27027,11896,pep_msh_pep_m,1,18/7/2015,12:18:57 PM
27028,11896,peppr_salami_m,1,18/7/2015,12:18:57 PM
27029,11896,prsc_argla_m,1,18/7/2015,12:18:57 PM
27030,11896,sicilian_l,1,18/7/2015,12:18:57 PM
27031,11897,peppr_salami_s,1,18/7/2015,12:35:25 PM
27032,11898,four_cheese_m,1,18/7/2015,12:38:55 PM
27033,11899,bbq_ckn_l,1,18/7/2015,1:00:38 PM
27034,11899,pep_msh_pep_l,1,18/7/2015,1:00:38 PM
27035,11899,spin_pesto_l,1,18/7/2015,1:00:38 PM
27036,11900,four_cheese_l,1,18/7/2015,1:16:25 PM
27037,11901,cali_ckn_m,1,18/7/2015,1:42:45 PM
27038,11902,sicilian_l,1,18/7/2015,1:46:21 PM
27039,11903,big_meat_s,1,18/7/2015,1:48:50 PM
27040,11903,classic_dlx_m,1,18/7/2015,1:48:50 PM
27041,11903,mexicana_l,1,18/7/2015,1:48:50 PM
27042,11903,thai_ckn_l,1,18/7/2015,1:48:50 PM
27043,11904,classic_dlx_s,1,18/7/2015,1:54:23 PM
27044,11905,cali_ckn_l,1,18/7/2015,1:57:38 PM
27045,11905,four_cheese_m,1,18/7/2015,1:57:38 PM
27046,11906,thai_ckn_l,1,18/7/2015,2:26:08 PM
27047,11906,veggie_veg_m,1,18/7/2015,2:26:08 PM
27048,11907,ckn_pesto_s,1,18/7/2015,2:33:14 PM
27049,11907,mediterraneo_m,1,18/7/2015,2:33:14 PM
27050,11908,ckn_pesto_m,1,18/7/2015,3:01:39 PM
27051,11908,southw_ckn_s,1,18/7/2015,3:01:39 PM
27052,11908,spinach_supr_m,1,18/7/2015,3:01:39 PM
27053,11909,peppr_salami_m,1,18/7/2015,3:02:32 PM
27054,11910,cali_ckn_m,1,18/7/2015,3:09:05 PM
27055,11910,classic_dlx_s,1,18/7/2015,3:09:05 PM
27056,11910,pepperoni_l,1,18/7/2015,3:09:05 PM
27057,11910,spicy_ital_s,1,18/7/2015,3:09:05 PM
27058,11911,spicy_ital_l,1,18/7/2015,3:35:28 PM
27059,11912,green_garden_s,2,18/7/2015,3:40:14 PM
27060,11912,spicy_ital_l,1,18/7/2015,3:40:14 PM
27061,11912,spinach_fet_s,1,18/7/2015,3:40:14 PM
27062,11913,ital_veggie_m,1,18/7/2015,4:30:37 PM
27063,11913,pepperoni_m,1,18/7/2015,4:30:37 PM
27064,11913,veggie_veg_m,1,18/7/2015,4:30:37 PM
27065,11914,calabrese_l,1,18/7/2015,4:31:40 PM
27066,11914,calabrese_m,1,18/7/2015,4:31:40 PM
27067,11914,peppr_salami_l,1,18/7/2015,4:31:40 PM
27068,11914,peppr_salami_m,1,18/7/2015,4:31:40 PM
27069,11915,southw_ckn_s,1,18/7/2015,4:43:19 PM
27070,11916,four_cheese_l,1,18/7/2015,4:43:53 PM
27071,11916,mexicana_l,1,18/7/2015,4:43:53 PM
27072,11916,sicilian_m,1,18/7/2015,4:43:53 PM
27073,11916,spinach_fet_l,1,18/7/2015,4:43:53 PM
27074,11917,five_cheese_l,1,18/7/2015,4:47:09 PM
27075,11917,spicy_ital_l,1,18/7/2015,4:47:09 PM
27076,11918,ital_supr_l,1,18/7/2015,4:56:08 PM
27077,11918,napolitana_m,1,18/7/2015,4:56:08 PM
27078,11919,classic_dlx_s,1,18/7/2015,4:56:19 PM
27079,11919,four_cheese_l,1,18/7/2015,4:56:19 PM
27080,11919,pepperoni_s,1,18/7/2015,4:56:19 PM
27081,11919,peppr_salami_l,1,18/7/2015,4:56:19 PM
27082,11920,ital_veggie_m,1,18/7/2015,5:29:49 PM
27083,11921,mediterraneo_l,1,18/7/2015,5:54:02 PM
27084,11921,spinach_fet_m,1,18/7/2015,5:54:02 PM
27085,11921,thai_ckn_s,1,18/7/2015,5:54:02 PM
27086,11922,four_cheese_l,1,18/7/2015,5:54:33 PM
27087,11922,napolitana_l,1,18/7/2015,5:54:33 PM
27088,11923,hawaiian_m,1,18/7/2015,6:00:54 PM
27089,11923,sicilian_s,1,18/7/2015,6:00:54 PM
27090,11924,classic_dlx_m,1,18/7/2015,6:04:25 PM
27091,11925,big_meat_s,1,18/7/2015,6:09:53 PM
27092,11925,thai_ckn_m,1,18/7/2015,6:09:53 PM
27093,11926,hawaiian_l,1,18/7/2015,6:10:36 PM
27094,11926,napolitana_s,1,18/7/2015,6:10:36 PM
27095,11926,southw_ckn_l,1,18/7/2015,6:10:36 PM
27096,11927,mediterraneo_m,1,18/7/2015,6:18:50 PM
27097,11927,mexicana_l,1,18/7/2015,6:18:50 PM
27098,11927,southw_ckn_s,1,18/7/2015,6:18:50 PM
27099,11928,ckn_alfredo_s,1,18/7/2015,6:40:08 PM
27100,11928,thai_ckn_l,1,18/7/2015,6:40:08 PM
27101,11928,veggie_veg_m,1,18/7/2015,6:40:08 PM
27102,11929,calabrese_m,1,18/7/2015,6:40:24 PM
27103,11929,green_garden_m,1,18/7/2015,6:40:24 PM
27104,11930,four_cheese_l,1,18/7/2015,6:40:28 PM
27105,11930,veggie_veg_s,1,18/7/2015,6:40:28 PM
27106,11931,ckn_alfredo_m,1,18/7/2015,6:50:59 PM
27107,11931,ital_cpcllo_l,1,18/7/2015,6:50:59 PM
27108,11931,prsc_argla_l,1,18/7/2015,6:50:59 PM
27109,11932,mediterraneo_s,1,18/7/2015,6:52:23 PM
27110,11932,napolitana_m,1,18/7/2015,6:52:23 PM
27111,11933,four_cheese_l,1,18/7/2015,7:03:13 PM
27112,11934,cali_ckn_l,1,18/7/2015,7:34:26 PM
27113,11934,peppr_salami_l,1,18/7/2015,7:34:26 PM
27114,11935,cali_ckn_m,1,18/7/2015,7:39:37 PM
27115,11935,mexicana_m,1,18/7/2015,7:39:37 PM
27116,11935,pepperoni_s,1,18/7/2015,7:39:37 PM
27117,11936,big_meat_s,1,18/7/2015,7:45:16 PM
27118,11936,ital_cpcllo_s,1,18/7/2015,7:45:16 PM
27119,11936,southw_ckn_s,1,18/7/2015,7:45:16 PM
27120,11937,big_meat_s,1,18/7/2015,7:45:43 PM
27121,11937,green_garden_s,1,18/7/2015,7:45:43 PM
27122,11937,southw_ckn_l,1,18/7/2015,7:45:43 PM
27123,11937,spicy_ital_m,1,18/7/2015,7:45:43 PM
27124,11938,hawaiian_l,1,18/7/2015,7:46:35 PM
27125,11938,spinach_fet_m,1,18/7/2015,7:46:35 PM
27126,11939,mexicana_s,1,18/7/2015,7:49:09 PM
27127,11940,mexicana_m,1,18/7/2015,7:49:10 PM
27128,11940,napolitana_s,1,18/7/2015,7:49:10 PM
27129,11940,peppr_salami_m,1,18/7/2015,7:49:10 PM
27130,11941,bbq_ckn_s,1,18/7/2015,7:53:32 PM
27131,11941,five_cheese_l,1,18/7/2015,7:53:32 PM
27132,11941,napolitana_s,1,18/7/2015,7:53:32 PM
27133,11941,veggie_veg_s,1,18/7/2015,7:53:32 PM
27134,11942,bbq_ckn_m,1,18/7/2015,8:00:10 PM
27135,11942,cali_ckn_l,1,18/7/2015,8:00:10 PM
27136,11942,spicy_ital_s,1,18/7/2015,8:00:10 PM
27137,11942,thai_ckn_s,1,18/7/2015,8:00:10 PM
27138,11943,green_garden_s,1,18/7/2015,8:32:44 PM
27139,11943,pepperoni_m,1,18/7/2015,8:32:44 PM
27140,11944,soppressata_s,1,18/7/2015,8:35:35 PM
27141,11945,mexicana_l,1,18/7/2015,9:21:29 PM
27142,11946,ckn_alfredo_m,1,18/7/2015,9:29:31 PM
27143,11946,sicilian_l,1,18/7/2015,9:29:31 PM
27144,11946,sicilian_m,1,18/7/2015,9:29:31 PM
27145,11946,the_greek_xl,1,18/7/2015,9:29:31 PM
27146,11947,four_cheese_l,1,18/7/2015,10:04:30 PM
27147,11948,bbq_ckn_m,1,19/7/2015,12:20:39 PM
27148,11948,five_cheese_l,1,19/7/2015,12:20:39 PM
27149,11948,mexicana_l,1,19/7/2015,12:20:39 PM
27150,11948,mexicana_m,1,19/7/2015,12:20:39 PM
27151,11948,peppr_salami_l,1,19/7/2015,12:20:39 PM
27152,11948,sicilian_s,1,19/7/2015,12:20:39 PM
27153,11948,spicy_ital_l,1,19/7/2015,12:20:39 PM
27154,11949,big_meat_s,1,19/7/2015,1:05:00 PM
27155,11950,spinach_fet_l,1,19/7/2015,1:06:14 PM
27156,11951,cali_ckn_m,1,19/7/2015,1:25:12 PM
27157,11952,spicy_ital_l,1,19/7/2015,1:32:11 PM
27158,11952,the_greek_l,1,19/7/2015,1:32:11 PM
27159,11953,peppr_salami_l,1,19/7/2015,1:34:29 PM
27160,11954,soppressata_m,1,19/7/2015,1:52:17 PM
27161,11955,cali_ckn_m,1,19/7/2015,1:55:33 PM
27162,11955,classic_dlx_m,1,19/7/2015,1:55:33 PM
27163,11955,four_cheese_l,1,19/7/2015,1:55:33 PM
27164,11955,hawaiian_s,1,19/7/2015,1:55:33 PM
27165,11955,ital_supr_m,1,19/7/2015,1:55:33 PM
27166,11955,ital_veggie_m,2,19/7/2015,1:55:33 PM
27167,11955,mediterraneo_l,1,19/7/2015,1:55:33 PM
27168,11955,mexicana_s,1,19/7/2015,1:55:33 PM
27169,11955,pep_msh_pep_s,1,19/7/2015,1:55:33 PM
27170,11955,pepperoni_l,1,19/7/2015,1:55:33 PM
27171,11955,spicy_ital_s,1,19/7/2015,1:55:33 PM
27172,11956,spin_pesto_s,1,19/7/2015,1:55:42 PM
27173,11957,ital_cpcllo_l,1,19/7/2015,1:58:17 PM
27174,11957,pepperoni_m,1,19/7/2015,1:58:17 PM
27175,11957,southw_ckn_l,1,19/7/2015,1:58:17 PM
27176,11957,spin_pesto_s,1,19/7/2015,1:58:17 PM
27177,11958,prsc_argla_m,1,19/7/2015,2:00:17 PM
27178,11958,thai_ckn_l,1,19/7/2015,2:00:17 PM
27179,11959,bbq_ckn_l,1,19/7/2015,2:09:33 PM
27180,11959,bbq_ckn_m,1,19/7/2015,2:09:33 PM
27181,11959,big_meat_s,1,19/7/2015,2:09:33 PM
27182,11959,ital_cpcllo_s,1,19/7/2015,2:09:33 PM
27183,11960,bbq_ckn_l,1,19/7/2015,2:12:49 PM
27184,11960,brie_carre_s,1,19/7/2015,2:12:49 PM
27185,11960,veggie_veg_m,1,19/7/2015,2:12:49 PM
27186,11961,calabrese_s,1,19/7/2015,3:00:55 PM
27187,11961,soppressata_m,1,19/7/2015,3:00:55 PM
27188,11962,bbq_ckn_m,1,19/7/2015,3:02:02 PM
27189,11962,big_meat_s,2,19/7/2015,3:02:02 PM
27190,11962,sicilian_m,1,19/7/2015,3:02:02 PM
27191,11963,bbq_ckn_s,1,19/7/2015,3:03:20 PM
27192,11963,ckn_alfredo_m,1,19/7/2015,3:03:20 PM
27193,11963,green_garden_s,1,19/7/2015,3:03:20 PM
27194,11964,pep_msh_pep_l,1,19/7/2015,3:16:42 PM
27195,11965,calabrese_l,1,19/7/2015,3:33:29 PM
27196,11966,mediterraneo_m,1,19/7/2015,3:45:24 PM
27197,11966,mexicana_l,1,19/7/2015,3:45:24 PM
27198,11966,sicilian_l,1,19/7/2015,3:45:24 PM
27199,11967,green_garden_s,1,19/7/2015,3:57:09 PM
27200,11967,spicy_ital_l,1,19/7/2015,3:57:09 PM
27201,11968,spinach_supr_s,1,19/7/2015,4:05:21 PM
27202,11969,big_meat_s,1,19/7/2015,4:07:06 PM
27203,11970,peppr_salami_s,1,19/7/2015,4:18:25 PM
27204,11970,spicy_ital_s,1,19/7/2015,4:18:25 PM
27205,11971,ckn_alfredo_m,1,19/7/2015,4:29:34 PM
27206,11971,classic_dlx_m,1,19/7/2015,4:29:34 PM
27207,11971,ital_supr_m,1,19/7/2015,4:29:34 PM
27208,11972,ckn_pesto_l,1,19/7/2015,4:41:08 PM
27209,11972,five_cheese_l,1,19/7/2015,4:41:08 PM
27210,11973,brie_carre_s,1,19/7/2015,4:51:21 PM
27211,11973,ital_cpcllo_l,1,19/7/2015,4:51:21 PM
27212,11974,classic_dlx_s,1,19/7/2015,4:52:10 PM
27213,11974,napolitana_m,1,19/7/2015,4:52:10 PM
27214,11975,ital_supr_l,1,19/7/2015,4:55:56 PM
27215,11976,classic_dlx_m,1,19/7/2015,5:10:10 PM
27216,11976,ital_veggie_l,1,19/7/2015,5:10:10 PM
27217,11976,pep_msh_pep_l,1,19/7/2015,5:10:10 PM
27218,11976,spicy_ital_s,1,19/7/2015,5:10:10 PM
27219,11977,ital_supr_s,1,19/7/2015,5:35:06 PM
27220,11978,bbq_ckn_m,1,19/7/2015,5:47:27 PM
27221,11978,southw_ckn_l,2,19/7/2015,5:47:27 PM
27222,11979,bbq_ckn_s,1,19/7/2015,5:55:16 PM
27223,11979,classic_dlx_s,1,19/7/2015,5:55:16 PM
27224,11979,ital_veggie_l,1,19/7/2015,5:55:16 PM
27225,11979,spinach_supr_s,1,19/7/2015,5:55:16 PM
27226,11980,bbq_ckn_s,1,19/7/2015,6:05:57 PM
27227,11980,ckn_pesto_s,1,19/7/2015,6:05:57 PM
27228,11980,four_cheese_m,1,19/7/2015,6:05:57 PM
27229,11981,ckn_alfredo_m,1,19/7/2015,6:12:02 PM
27230,11982,bbq_ckn_m,1,19/7/2015,6:18:32 PM
27231,11982,sicilian_s,1,19/7/2015,6:18:32 PM
27232,11982,spinach_supr_l,1,19/7/2015,6:18:32 PM
27233,11983,green_garden_l,1,19/7/2015,6:19:23 PM
27234,11983,pep_msh_pep_l,1,19/7/2015,6:19:23 PM
27235,11983,pepperoni_l,1,19/7/2015,6:19:23 PM
27236,11984,cali_ckn_l,1,19/7/2015,6:21:05 PM
27237,11985,cali_ckn_s,1,19/7/2015,6:24:31 PM
27238,11985,sicilian_m,1,19/7/2015,6:24:31 PM
27239,11986,the_greek_xl,1,19/7/2015,6:25:50 PM
27240,11987,cali_ckn_s,1,19/7/2015,6:29:49 PM
27241,11987,the_greek_xl,1,19/7/2015,6:29:49 PM
27242,11988,pep_msh_pep_l,1,19/7/2015,6:39:20 PM
27243,11988,prsc_argla_l,1,19/7/2015,6:39:20 PM
27244,11989,classic_dlx_m,1,19/7/2015,6:42:25 PM
27245,11989,the_greek_xl,1,19/7/2015,6:42:25 PM
27246,11990,bbq_ckn_l,1,19/7/2015,6:45:39 PM
27247,11991,four_cheese_l,1,19/7/2015,6:48:55 PM
27248,11992,the_greek_s,1,19/7/2015,7:04:25 PM
27249,11993,mexicana_l,1,19/7/2015,7:15:54 PM
27250,11993,peppr_salami_s,1,19/7/2015,7:15:54 PM
27251,11993,spicy_ital_m,1,19/7/2015,7:15:54 PM
27252,11994,thai_ckn_s,1,19/7/2015,7:23:44 PM
27253,11995,ckn_pesto_l,1,19/7/2015,7:27:03 PM
27254,11995,soppressata_s,1,19/7/2015,7:27:03 PM
27255,11995,spinach_fet_l,1,19/7/2015,7:27:03 PM
27256,11996,mediterraneo_m,1,19/7/2015,7:43:33 PM
27257,11997,cali_ckn_l,1,19/7/2015,9:12:50 PM
27258,11997,classic_dlx_l,1,19/7/2015,9:12:50 PM
27259,11997,classic_dlx_s,1,19/7/2015,9:12:50 PM
27260,11997,pep_msh_pep_s,1,19/7/2015,9:12:50 PM
27261,11998,sicilian_l,1,19/7/2015,9:31:19 PM
27262,11999,napolitana_m,1,19/7/2015,9:42:54 PM
27263,11999,soppressata_s,1,19/7/2015,9:42:54 PM
27264,12000,napolitana_l,1,19/7/2015,10:10:03 PM
27265,12001,southw_ckn_m,1,20/7/2015,11:30:52 AM
27266,12002,hawaiian_l,1,20/7/2015,11:39:13 AM
27267,12002,thai_ckn_l,1,20/7/2015,11:39:13 AM
27268,12003,classic_dlx_m,1,20/7/2015,11:50:01 AM
27269,12003,hawaiian_l,1,20/7/2015,11:50:01 AM
27270,12003,hawaiian_m,1,20/7/2015,11:50:01 AM
27271,12003,ital_cpcllo_m,2,20/7/2015,11:50:01 AM
27272,12003,napolitana_l,1,20/7/2015,11:50:01 AM
27273,12003,pep_msh_pep_s,2,20/7/2015,11:50:01 AM
27274,12003,pepperoni_l,1,20/7/2015,11:50:01 AM
27275,12003,peppr_salami_s,1,20/7/2015,11:50:01 AM
27276,12003,soppressata_l,1,20/7/2015,11:50:01 AM
27277,12003,soppressata_m,1,20/7/2015,11:50:01 AM
27278,12003,the_greek_xl,1,20/7/2015,11:50:01 AM
27279,12004,hawaiian_l,1,20/7/2015,11:50:52 AM
27280,12004,napolitana_l,1,20/7/2015,11:50:52 AM
27281,12005,ital_supr_m,1,20/7/2015,11:52:00 AM
27282,12006,spicy_ital_l,1,20/7/2015,12:01:18 PM
27283,12007,ckn_alfredo_m,1,20/7/2015,12:29:54 PM
27284,12007,classic_dlx_s,1,20/7/2015,12:29:54 PM
27285,12007,southw_ckn_l,1,20/7/2015,12:29:54 PM
27286,12008,pepperoni_l,1,20/7/2015,12:49:08 PM
27287,12009,cali_ckn_m,1,20/7/2015,12:58:31 PM
27288,12010,spicy_ital_s,1,20/7/2015,1:03:53 PM
27289,12011,big_meat_s,1,20/7/2015,1:05:44 PM
27290,12012,classic_dlx_l,1,20/7/2015,1:07:12 PM
27291,12013,big_meat_s,1,20/7/2015,1:10:59 PM
27292,12013,spin_pesto_s,1,20/7/2015,1:10:59 PM
27293,12014,pep_msh_pep_s,1,20/7/2015,1:16:44 PM
27294,12014,prsc_argla_m,1,20/7/2015,1:16:44 PM
27295,12015,thai_ckn_l,1,20/7/2015,1:23:12 PM
27296,12015,the_greek_l,1,20/7/2015,1:23:12 PM
27297,12016,thai_ckn_l,1,20/7/2015,1:23:18 PM
27298,12017,four_cheese_l,1,20/7/2015,1:34:56 PM
27299,12017,pep_msh_pep_s,1,20/7/2015,1:34:56 PM
27300,12018,napolitana_m,1,20/7/2015,1:50:31 PM
27301,12019,ital_veggie_l,1,20/7/2015,1:55:06 PM
27302,12019,pep_msh_pep_s,1,20/7/2015,1:55:06 PM
27303,12019,veggie_veg_m,1,20/7/2015,1:55:06 PM
27304,12020,five_cheese_l,1,20/7/2015,2:09:21 PM
27305,12021,hawaiian_m,1,20/7/2015,2:11:23 PM
27306,12022,classic_dlx_s,1,20/7/2015,2:17:06 PM
27307,12022,mexicana_l,1,20/7/2015,2:17:06 PM
27308,12022,napolitana_m,1,20/7/2015,2:17:06 PM
27309,12022,spicy_ital_l,1,20/7/2015,2:17:06 PM
27310,12022,veggie_veg_m,1,20/7/2015,2:17:06 PM
27311,12022,veggie_veg_s,1,20/7/2015,2:17:06 PM
27312,12023,bbq_ckn_m,1,20/7/2015,2:20:14 PM
27313,12023,calabrese_l,1,20/7/2015,2:20:14 PM
27314,12023,ckn_alfredo_l,1,20/7/2015,2:20:14 PM
27315,12023,ckn_pesto_s,1,20/7/2015,2:20:14 PM
27316,12023,four_cheese_l,1,20/7/2015,2:20:14 PM
27317,12023,ital_veggie_s,1,20/7/2015,2:20:14 PM
27318,12023,peppr_salami_s,1,20/7/2015,2:20:14 PM
27319,12023,spicy_ital_l,2,20/7/2015,2:20:14 PM
27320,12023,spicy_ital_m,1,20/7/2015,2:20:14 PM
27321,12023,thai_ckn_m,1,20/7/2015,2:20:14 PM
27322,12023,thai_ckn_s,1,20/7/2015,2:20:14 PM
27323,12023,the_greek_m,1,20/7/2015,2:20:14 PM
27324,12024,ckn_alfredo_m,1,20/7/2015,3:13:57 PM
27325,12024,soppressata_l,1,20/7/2015,3:13:57 PM
27326,12025,bbq_ckn_m,1,20/7/2015,3:21:28 PM
27327,12025,ital_cpcllo_m,1,20/7/2015,3:21:28 PM
27328,12025,ital_veggie_s,1,20/7/2015,3:21:28 PM
27329,12026,brie_carre_s,1,20/7/2015,3:21:56 PM
27330,12027,mediterraneo_m,1,20/7/2015,3:26:41 PM
27331,12027,pep_msh_pep_s,1,20/7/2015,3:26:41 PM
27332,12027,spicy_ital_m,1,20/7/2015,3:26:41 PM
27333,12027,thai_ckn_m,1,20/7/2015,3:26:41 PM
27334,12028,the_greek_xl,1,20/7/2015,3:35:42 PM
27335,12029,five_cheese_l,1,20/7/2015,3:53:10 PM
27336,12029,hawaiian_l,1,20/7/2015,3:53:10 PM
27337,12030,classic_dlx_m,1,20/7/2015,3:54:30 PM
27338,12031,ital_veggie_l,1,20/7/2015,3:54:58 PM
27339,12032,spinach_supr_l,1,20/7/2015,3:55:38 PM
27340,12033,napolitana_l,1,20/7/2015,4:00:21 PM
27341,12034,hawaiian_s,1,20/7/2015,4:18:25 PM
27342,12035,four_cheese_m,1,20/7/2015,4:26:04 PM
27343,12035,mediterraneo_s,1,20/7/2015,4:26:04 PM
27344,12036,big_meat_s,1,20/7/2015,5:18:59 PM
27345,12036,thai_ckn_s,1,20/7/2015,5:18:59 PM
27346,12036,veggie_veg_s,1,20/7/2015,5:18:59 PM
27347,12037,four_cheese_m,2,20/7/2015,5:29:02 PM
27348,12037,pepperoni_m,1,20/7/2015,5:29:02 PM
27349,12037,sicilian_l,1,20/7/2015,5:29:02 PM
27350,12038,pep_msh_pep_m,1,20/7/2015,5:38:43 PM
27351,12039,peppr_salami_l,1,20/7/2015,5:45:13 PM
27352,12039,spinach_fet_l,1,20/7/2015,5:45:13 PM
27353,12039,spinach_fet_m,1,20/7/2015,5:45:13 PM
27354,12039,thai_ckn_s,1,20/7/2015,5:45:13 PM
